track,artist,data_type,popularity_artist,popularity_song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,key,time_signature,release_date,alternative,baltic_slavic,bluegrass,blues,celtic,country,dance,disco,edm,electro,english,folk,germanic,hip hop,house,jam band,jazz,other,piano,pop,psychedelic,punk,r&b,rap,reggae,rock,romance,soul,south_american,swing,techno,trance
Lotus Eater,Mura Masa,user_library,68,0.0,0.571,0.373,-8.068,0.348,0.736,0.458,0.141,0.501,135.796,1,11,1,2014-11-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don't Leave,Snakehips,user_library,69,65.0,0.657,0.703,-3.402,0.0753,0.222,0.0,0.256,0.338,122.381,1,1,4,2017-01-06,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
What If I Go?,Mura Masa,user_library,68,45.0,0.56,0.533,-7.804,0.388,0.194,1.4e-05,0.0919,0.908,200.066,1,7,4,2017-07-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Firefly,Mura Masa,user_library,68,63.0,0.798,0.443,-9.21,0.12,0.437,4.78e-06,0.065,0.481,110.027,1,10,4,2015-04-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
All Around The World (feat. Desiigner),Mura Masa,user_library,68,48.0,0.763,0.542,-7.028,0.044,0.457,1.24e-05,0.185,0.313,132.016,1,2,4,2017-07-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Animus Vox,The Glitch Mob,user_library,67,52.0,0.68,0.533,-10.572,0.0391,0.161,0.753,0.319,0.412,99.946,0,10,4,2010-06-08,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limelight (NGHTMRE Remix),Just A Gent,user_library,56,57.0,0.574,0.576,-8.267,0.0446,0.0579,0.00147,0.208,0.287,145.094,1,1,4,2015-10-12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Electric Love - Oliver Remix,BØRNS,user_library,75,61.0,0.53,0.77,-5.882,0.0824,0.000965,0.0115,0.265,0.107,184.537,1,9,3,2015-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Secret Weapon,ZHU,user_library,72,43.0,0.814,0.649,-7.939,0.0428,0.0348,0.00192,0.029,0.432,123.997,0,11,4,2016-07-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,user_library,76,0.0,0.553,0.877,-4.694,0.371,0.166,0.0,0.0481,0.557,166.242,0,7,4,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DEVASTATED,Joey Bada$$,user_library,76,4.0,0.812,0.628,-6.164,0.0682,0.0634,0.0,0.254,0.485,123.004,0,10,4,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LAND OF THE FREE,Joey Bada$$,user_library,76,0.0,0.734,0.649,-6.235,0.313,0.466,0.0,0.116,0.158,95.1,0,8,4,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TEMPTATION,Joey Bada$$,user_library,76,2.0,0.775,0.707,-5.339,0.152,0.397,0.0,0.874,0.78,104.979,0,10,4,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FOR MY PEOPLE,Joey Bada$$,user_library,76,0.0,0.672,0.704,-6.628,0.165,0.111,0.0,0.115,0.188,100.986,0,11,4,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paper Trail$,Joey Bada$$,user_library,76,13.0,0.548,0.829,-4.103,0.285,0.339,0.0,0.537,0.452,93.62,0,1,4,2015-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Slippery (feat. Gucci Mane),Migos,user_library,82,72.0,0.92,0.674,-5.662,0.264,0.307,0.0,0.104,0.741,141.967,0,1,4,2017-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Get Right Witcha,Migos,user_library,82,64.0,0.95,0.743,-5.861,0.238,0.0646,1.19e-05,0.103,0.62,136.98,0,10,4,2017-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Call Casting,Migos,user_library,82,53.0,0.852,0.727,-4.851,0.267,0.0962,0.0,0.154,0.496,130.014,1,1,4,2017-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
T-Shirt,Migos,user_library,82,68.0,0.865,0.687,-3.744,0.217,0.242,0.0,0.158,0.486,139.023,0,10,4,2017-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Slow Dancing in a Burning Room,John Mayer,user_library,82,75.0,0.668,0.361,-8.69,0.0273,0.573,0.00506,0.0805,0.288,134.15,0,1,5,2006-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Gravity,John Mayer,user_library,82,73.0,0.764,0.326,-9.883,0.0342,0.731,0.0013,0.24,0.237,123.98,1,7,3,2006-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
The Heart of Life,John Mayer,user_library,82,64.0,0.496,0.238,-11.026,0.0301,0.958,0.0109,0.0875,0.349,175.96,1,1,4,2006-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Stop This Train,John Mayer,user_library,82,65.0,0.619,0.437,-11.756,0.0314,0.465,0.00609,0.0971,0.406,89.511,1,7,4,2006-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
sweet sweet,Travis Scott,user_library,94,64.0,0.733,0.578,-5.245,0.0417,0.0859,1.19e-06,0.403,0.447,142.028,0,0,4,2016-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pick up the phone,Young Thug,user_library,91,73.0,0.711,0.739,-3.804,0.129,0.114,0.0,0.226,0.43,136.919,0,7,4,2016-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Redbone,Childish Gambino,user_library,80,3.0,0.745,0.356,-10.425,0.0941,0.172,0.00943,0.123,0.607,160.033,1,1,4,2016-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Say My Name (feat. Zyra) - Jai Wolf Remix,ODESZA,user_library,73,41.0,0.799,0.688,-4.485,0.0335,0.00304,0.198,0.149,0.107,115.009,0,6,4,2014-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Lies (feat. Jenni Potts),ODESZA,user_library,73,49.0,0.596,0.539,-9.318,0.0472,0.0419,0.0317,0.0783,0.117,89.966,1,2,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Always This Late,ODESZA,user_library,73,48.0,0.542,0.585,-9.3,0.0474,0.0141,0.213,0.0929,0.337,170.046,1,3,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If You Don't (feat. Cumulus),ODESZA,user_library,73,41.0,0.645,0.643,-6.675,0.128,0.176,0.108,0.115,0.118,117.994,0,0,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hey Now,ODESZA,user_library,73,41.0,0.551,0.845,-3.484,0.0455,0.0387,0.653,0.127,0.0357,93.986,1,11,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rely,ODESZA,user_library,73,39.0,0.613,0.873,-3.34,0.0746,0.00353,0.0167,0.14,0.3,120.039,1,0,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuytus,ODESZA,user_library,73,38.0,0.292,0.726,-4.263,0.0997,0.00578,0.001,0.313,0.24,110.008,1,7,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Stop,ODESZA,user_library,73,49.0,0.449,0.796,-3.698,0.047,0.0821,4.3e-05,0.193,0.0395,79.992,1,10,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soundtrack 2 My Life,Kid Cudi,user_library,90,67.0,0.464,0.754,-6.653,0.128,0.465,1.57e-05,0.37,0.444,86.501,0,9,4,2009-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Forget It (feat. Oliver Tree),Getter,user_library,61,59.0,0.681,0.616,-9.173,0.0366,0.00539,0.00403,0.0635,0.121,113.995,1,1,4,2016-03-11,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
It's All On U (T-Mass & LZRD Remix) [feat. Liam O'Donnell],ILLENIUM,user_library,79,0.0,0.536,0.782,-4.139,0.0485,0.039,3.64e-05,0.0691,0.405,154.93,0,7,4,2016-12-16,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Higher Ground (feat. Naomi Wild),ODESZA,user_library,73,45.0,0.629,0.852,-5.094,0.0521,0.0865,0.0215,0.263,0.415,104.997,1,1,4,2017-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insane feat. Moon Holiday,Flume,user_library,76,0.0,0.359,0.53,-8.197,0.044,0.0389,9.49e-05,0.115,0.0422,187.941,0,5,4,2013-02-19,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
World To Me (feat. Luke James),Tchami,user_library,66,22.0,0.719,0.721,-4.798,0.049,0.00282,0.00711,0.0962,0.63,122.013,1,11,4,2017-07-07,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,user_library,87,74.0,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,0,11,4,2017-06-30,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Skrt On Me (feat. Nicki Minaj),Calvin Harris,user_library,87,49.0,0.713,0.889,-3.87,0.0376,0.169,5.8e-05,0.169,0.96,101.977,1,0,4,2017-06-30,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Valhalla (feat. Djemba Djemba),RL Grime,user_library,67,0.0,0.536,0.979,-2.683,0.216,0.00661,0.834,0.0537,0.696,170.073,1,6,4,2014-11-17,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
The Let Out (feat. Quavo),Jidenna,user_library,59,40.0,0.735,0.801,-4.738,0.195,0.154,0.0,0.0941,0.561,156.998,0,1,4,2017-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sidewalks,The Weeknd,user_library,95,70.0,0.542,0.72,-5.136,0.0628,0.147,0.0,0.348,0.623,149.828,0,1,4,2016-11-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Slide (feat. Frank Ocean & Migos),Calvin Harris,user_library,87,67.0,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,0,1,4,2017-06-30,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Touch of Grey,Grateful Dead,user_library,71,51.0,0.617,0.817,-7.136,0.0354,0.0427,3.34e-06,0.146,0.803,159.907,1,11,4,2003-09-16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Franklin's Tower - 2013 Remaster,Grateful Dead,user_library,71,44.0,0.832,0.472,-14.403,0.0646,0.716,0.00179,0.0824,0.889,99.29,1,2,4,1975,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
High You Are,What So Not,user_library,62,63.0,0.69,0.857,-5.613,0.0405,0.0557,0.11,0.0341,0.409,136.99,1,10,4,2013-10-08,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Adieu,Tchami,user_library,66,44.0,0.718,0.747,-4.932,0.0409,0.0464,0.641,0.0772,0.325,125.982,0,11,4,2017-02-03,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Feel It Still,Portugal. The Man,user_library,71,62.0,0.78,0.798,-5.151,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,0,1,4,2017-03-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fountain Of Youth,Local Natives,user_library,66,45.0,0.374,0.563,-5.29,0.04,0.0129,3.36e-05,0.0835,0.264,80.767,0,1,4,2016-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Missing You (feat. AC Slater & Kaleem Taylor),Tchami,user_library,66,46.0,0.764,0.894,-3.996,0.0564,0.00273,0.00899,0.0525,0.679,126.996,1,8,4,2015-07-24,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Untrue,Tchami,user_library,66,0.0,0.68,0.869,-5.085,0.034,0.00326,0.818,0.261,0.403,121.028,0,4,4,2014-04-18,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ellie Alice,Local Natives,user_library,66,33.0,0.359,0.246,-9.577,0.0269,0.677,0.0,0.264,0.43,88.362,0,1,4,2016-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Coins,Local Natives,user_library,66,60.0,0.566,0.576,-4.859,0.0365,0.0578,0.0,0.0523,0.607,138.045,1,5,4,2016-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Cane Shuga,Glass Animals,user_library,80,57.0,0.796,0.794,-5.661,0.0386,0.536,0.29,0.0896,0.853,136.055,0,5,4,2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Youth,Glass Animals,user_library,80,68.0,0.648,0.718,-7.765,0.0298,0.129,0.00156,0.112,0.785,96.017,0,9,4,2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Season 2 Episode 3,Glass Animals,user_library,80,64.0,0.742,0.289,-7.833,0.115,0.543,4.57e-05,0.228,0.71,147.986,0,5,4,2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Villainy,Local Natives,user_library,66,39.0,0.524,0.788,-6.099,0.0432,0.0524,0.00784,0.315,0.434,115.983,0,6,4,2016-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Past Lives,Local Natives,user_library,66,42.0,0.52,0.785,-5.689,0.0405,0.000454,0.00402,0.0751,0.267,116.967,1,2,4,2016-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Carmalude,Carmada,user_library,40,25.0,0.623,0.673,-8.866,0.0448,0.0838,0.389,0.354,0.422,149.846,1,0,4,2014-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Gold,Oh Wonder,user_library,73,54.0,0.717,0.49,-7.584,0.091,0.583,2.54e-06,0.323,0.169,135.02,0,11,4,2015-09-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Runner,Mr. Carmack,user_library,48,0.0,0.696,0.775,-3.195,0.0607,0.146,0.904,0.107,0.317,152.039,0,11,4,2014-04-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Find Your Cloud,Papadosio,user_library,45,0.0,0.467,0.662,-8.569,0.0283,0.0569,0.865,0.101,0.304,170.04,1,6,4,2012-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Away,Alex Lustig,user_library,52,21.0,0.686,0.446,-7.546,0.271,0.441,3.83e-05,0.0911,0.142,153.017,0,1,4,2017-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Slow Burn - Bronze Whale Remix,Crywolf,user_library,53,0.0,0.616,0.735,-6.414,0.076,0.00731,2.43e-05,0.0535,0.145,153.027,1,7,4,2016-07-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Slasherr,Rustie,user_library,40,37.0,0.702,0.74,-5.949,0.173,0.00135,0.896,0.0481,0.573,145.05,0,5,4,2013-03-22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Meridian,ODESZA,user_library,73,37.0,0.517,0.66,-6.175,0.0315,3.4e-05,0.252,0.571,0.0701,90.007,0,5,4,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corners Of The Earth (feat. RY X),ODESZA,user_library,73,0.0,0.345,0.705,-7.744,0.04,0.159,0.00347,0.0874,0.0397,119.89,0,6,4,2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prophecy,Tchami,user_library,66,32.0,0.763,0.827,-1.956,0.0487,0.00499,0.772,0.0627,0.227,125.008,1,11,4,2016-09-20,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Always - Wave Racer Remix,Panama,user_library,62,34.0,0.586,0.885,-5.485,0.0457,0.00685,0.277,0.322,0.514,145.985,1,1,4,2014-03-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Motivation,Kelly Rowland,user_library,71,64.0,0.735,0.679,-5.588,0.0431,0.18,0.000198,0.0766,0.264,140.858,0,9,4,2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
Weekend - Jai Wolf Remix,Mocki,user_library,33,45.0,0.75,0.664,-7.771,0.0458,0.279,4.01e-05,0.11,0.595,140.055,1,0,4,2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hometown Girl,ZHU,user_library,72,57.0,0.514,0.582,-8.835,0.101,0.0209,0.0835,0.0937,0.621,99.996,1,6,4,2016-07-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electrify Me,ZHU,user_library,72,42.0,0.691,0.699,-6.814,0.0651,0.0665,0.251,0.239,0.249,124.946,0,9,4,2016-07-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In the Morning,ZHU,user_library,72,58.0,0.709,0.757,-6.064,0.0356,0.0232,0.335,0.0791,0.166,123.006,1,1,4,2016-07-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fields,xxyyxx,user_library,49,44.0,0.524,0.742,-11.845,0.0585,0.000244,0.339,0.16,0.265,75.0,0,5,4,2012-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautiful Light,Uppermost,user_library,52,53.0,0.565,0.806,-6.521,0.109,0.442,4.63e-06,0.0633,0.628,91.976,1,8,4,2017-02-10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Running Out - Samuraii Remix,Matoma,user_library,72,8.0,0.522,0.306,-13.566,0.338,0.337,0.0797,0.161,0.223,185.828,1,10,4,2016-04-08,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Generationwhy,ZHU,user_library,72,51.0,0.734,0.626,-7.206,0.0354,0.00612,0.0276,0.106,0.672,108.018,0,5,4,2016-07-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUD VIBRATIONS,NGHTMRE,user_library,68,61.0,0.514,0.924,-5.417,0.052,0.000208,0.805,0.0684,0.0675,151.994,1,8,4,2016-10-26,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Wicked,Future,user_library,91,60.0,0.718,0.679,-5.899,0.0706,0.00191,0.0104,0.385,0.205,157.97,0,11,4,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
It Ain't Me (with Selena Gomez),Kygo,user_library,86,76.0,0.64,0.533,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,1,0,4,2017-02-16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shooting Stars,Bag Raiders,user_library,60,71.0,0.636,0.72,-6.195,0.0432,0.0893,0.0178,0.0868,0.425,124.944,1,11,4,2011-01-01,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zZz,DROELOE,user_library,63,0.0,0.726,0.713,-8.425,0.0584,0.245,0.659,0.633,0.488,150.066,0,8,4,2016-03-21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
What You Know,Two Door Cinema Club,user_library,71,0.0,0.556,0.763,-3.952,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,0,6,4,2010-02-07,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Late Night,ODESZA,user_library,73,45.0,0.612,0.628,-6.754,0.0752,0.0358,0.00898,0.193,0.434,125.043,1,2,4,2017-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Line Of Sight (feat. WYNNE & Mansionair),ODESZA,user_library,73,47.0,0.558,0.733,-6.65,0.0693,0.0334,0.00193,0.193,0.173,89.992,1,8,4,2017-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For Us (feat. Briana Marela),ODESZA,user_library,73,43.0,0.413,0.557,-7.622,0.0346,0.1,0.105,0.218,0.0498,110.028,0,9,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koto,ODESZA,user_library,73,47.0,0.501,0.648,-7.023,0.0473,0.00898,0.377,0.393,0.095,99.996,0,7,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Today,ODESZA,user_library,73,47.0,0.529,0.899,-4.998,0.0454,0.00544,0.845,0.108,0.077,99.692,1,2,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Were Young,ODESZA,user_library,73,40.0,0.509,0.705,-5.846,0.166,0.451,0.139,0.114,0.255,109.724,1,0,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Above the Middle,ODESZA,user_library,73,47.0,0.483,0.817,-3.927,0.0894,0.0458,0.584,0.363,0.211,110.011,0,1,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How Did I Get Here,ODESZA,user_library,73,61.0,0.71,0.578,-6.205,0.0297,0.371,0.669,0.417,0.348,96.064,0,0,4,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLOOD.,Kendrick Lamar,user_library,89,60.0,0.357,0.238,-16.78,0.265,0.142,0.0859,0.55,0.494,156.907,0,8,4,2017-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
